2.7931,4.0593,0.82845,1.8783,0.62566,1.1883,0.44379,0.75006,0.31414,0.49128,4.4534,7.0495,1.8483,3.0105,0.80435,1.8223,1.0117,1.4538,0.55992,0.78338,1.325,2.2115,0.6029,1.3857,0.51974,0.97779,0.43496,0.61586,0.34034,0.49149,1.0321,1.5655,0.49751,1.0675,0.31432,0.62265,0.41993,0.5559,0.29848,0.43469,1.0431,2.1459,0.63991,1.9179,0.55079,1.2029,1.0151,1.321,0.71341,1.0734,0.54152,0.88792,0.21182,0.61677,0.16623,0.37111,0.20835,0.29709,0.20408,0.29901,0.60758,1.1348,0.36691,1.0456,0.33091,0.63206,0.36515,0.45836,0.28383,0.41125,0.85205,1.1969,0.48455,0.91755,0.51689,0.71691,0.37766,0.49926,0.25198,0.37126,0.77047,1.6743,0.42076,1.0177,0.45045,0.89278,0.4166,0.57032,0.32928,0.44968,2.5081,3.7826,1.0208,2.0074,0.91982,1.6329,1.1098,1.3132,0.5538,0.79658,2.0568,2.264,0.65034,1.3946,0.48662,1.0564,0.41181,0.57776,0.31162,0.45537,1.8336,2.8645,0.84947,1.4617,0.43362,1.0401,0.44995,0.6183,0.30156,0.46131,6.3055,7.4163,2.1969,3.7064,0.91771,2.3858,1.4311,1.5782,0.5508,0.82952,3.6751,6.2103,1.2708,3.253,0.94416,1.9091,0.78925,1.18,0.51818,0.79917
5.4966,21.4,3.4416,14.711,2.7614,5.7448,0.78702,1.3038,0.40871,0.57286,6.5636,32.189,5.3178,21.953,4.1162,8.2454,1.1948,1.9112,0.59793,0.84145,4.511,21.617,3.5272,14.746,2.696,5.8533,0.82007,1.3529,0.42075,0.5972,3.5175,17.557,2.9044,12.109,2.3191,4.7784,0.68113,1.1234,0.36559,0.49805,6.8183,32.006,5.2338,21.234,4.0976,8.1717,1.1433,2.0766,0.74538,1.0425,1.7759,8.3469,1.3875,5.6691,1.1288,2.2788,0.32514,0.60161,0.21797,0.33178,3.3989,16.368,2.6615,10.921,2.032,4.2334,0.6061,1.0201,0.34003,0.47485,3.1597,15.036,2.3729,9.9282,1.7847,3.9227,0.56766,0.96259,0.33896,0.44485,3.9241,16.647,2.775,10.838,2.0273,4.4029,0.64859,1.0935,0.39402,0.53041,7.0395,32.197,5.1345,21.166,4.0399,8.3667,1.0964,2.018,0.67388,0.87752,3.6833,17.548,2.8105,11.926,2.22,4.7907,0.61978,1.0885,0.38498,0.49053,4.0103,19.583,3.2665,13.564,2.4842,5.4778,0.759,1.2861,0.44766,0.53219,7.331,31.866,4.857,21.143,3.918,8.4304,1.0764,1.8663,0.62328,0.83244,8.5959,30.356,4.928,20.955,3.9644,8.2702,1.0471,1.8807,0.60063,0.81364
2.8706,3.4409,0.67633,1.3209,0.66073,1.2876,4.5028,2.9766,1.1027,1.9929,4.1195,4.7127,1.4476,3.1986,1.0126,2.4729,7.1822,5.2028,1.4166,2.7849,3.1993,3.6854,0.59895,1.5393,0.54989,1.3002,6.4813,3.8933,1.2877,2.3221,2.2049,2.7248,0.51028,1.1303,0.53561,1.1436,5.0297,3.1132,1.124,2.0177,3.6854,4.2964,1.3429,2.9525,0.98995,2.1389,7.2838,5.0632,1.4706,2.9661,0.33983,0.62075,0.23079,0.45592,0.21604,0.43432,0.4106,0.61182,0.46503,1.0144,1.4354,1.8955,0.34152,0.96914,0.4545,0.83947,3.6839,2.4967,1.0143,1.7868,1.2711,1.793,0.47408,0.92021,0.53577,1.0169,3.2887,2.3235,0.9741,1.7338,1.7961,2.3042,0.5777,0.99832,0.67047,1.0629,5.1719,3.2222,1.1864,2.1225,3.3491,4.6153,1.3912,2.9773,1.0049,2.4779,7.1833,5.1989,1.6405,3.0998,2.3681,2.8626,0.59141,1.1585,0.66211,1.0276,4.4408,2.8786,1.1656,2.0317,2.8215,3.1723,0.70691,1.4541,0.8612,1.3594,5.6455,3.5131,1.2494,2.2993,3.0903,5.2622,1.8575,3.8038,1.0394,2.2706,6.9926,5.3123,1.3652,2.8626,3.6809,4.2124,1.1869,2.9657,1.0027,2.0508,7.1169,5.2037,1.4753,2.8472
3.0033,4.3268,0.69336,1.4464,0.58272,1.0004,0.36574,0.68274,0.3587,0.5218,6.7913,6.5718,1.3085,2.4609,0.90725,1.3733,0.6442,1.0735,0.58723,0.83165,1.1516,2.6894,0.70712,1.5264,0.57875,1.0486,0.39628,0.71596,0.33014,0.53033,1.4547,2.3545,0.58687,1.0772,0.39265,0.70158,0.30042,0.55788,0.31609,0.42777,2.1859,4.2212,1.0962,2.2314,0.84258,1.27,0.77695,1.3238,0.71024,1.0706,0.70209,1.3765,0.33979,0.65883,0.25173,0.38606,0.16671,0.31763,0.21091,0.30461,1.1383,1.8912,0.52329,1.1315,0.40351,0.64893,0.2602,0.45386,0.31956,0.43478,1.1199,1.9854,0.37903,1.0795,0.46252,0.77764,0.26086,0.50294,0.27884,0.39464,1.2449,2.469,0.48466,1.239,0.55934,0.84519,0.31558,0.58653,0.35815,0.5032,2.1603,4.1715,0.92939,2.3807,1.0381,1.6059,0.56297,1.1145,0.55585,0.82958,1.1004,2.66,0.62937,1.3962,0.47531,0.93578,0.32198,0.59611,0.31882,0.45726,1.4311,3.1025,0.61543,1.4167,0.58619,1.0814,0.36976,0.67539,0.31944,0.49466,3.7999,7.7844,1.8889,2.8266,0.98755,1.8293,0.61825,1.148,0.60594,0.80594,5.8859,8.1843,1.3015,2.3035,0.85898,1.6602,0.58996,1.063,0.57093,0.78273
6.0467,9.1863,1.8623,3.8669,1.651,3.1418,0.50754,0.92077,0.30127,0.55828,9.9996,14.59,2.8112,5.6961,2.2251,4.3212,0.83369,1.4733,0.60387,1.0041,6.9319,10.422,1.8316,4.1739,1.7565,3.3212,0.58419,1.0482,0.40093,0.67969,6.4756,8.6851,1.466,3.1516,1.413,2.4924,0.48029,0.79692,0.33821,0.58238,10.463,15.346,2.9134,5.8466,2.409,4.3246,0.90495,1.8303,0.79195,1.3676,3.9185,4.7925,0.83862,1.6068,0.69491,1.2811,0.2955,0.50703,0.21661,0.39125,6.2265,8.1717,1.5123,3.1334,1.2152,2.3113,0.48901,0.82868,0.3578,0.56662,5.7101,7.508,1.4174,2.9254,1.1818,2.1383,0.43669,0.74975,0.33444,0.53235,6.2442,8.4803,1.5317,3.0863,1.3098,2.5042,0.52418,0.8167,0.39134,0.63549,9.8473,15.039,3.0539,5.7595,2.5198,4.5535,0.89933,1.6814,0.68317,1.1421,5.7761,8.4212,1.8027,3.5415,1.4884,2.6483,0.50354,0.80705,0.34085,0.59155,6.3754,9.2116,1.7735,3.756,1.6717,3.0941,0.57765,0.97848,0.32865,0.60297,9.8671,14.732,3.0313,5.9889,2.4407,4.7313,0.83666,1.52,0.59067,1.047,6.7737,11.963,2.4844,5.4598,2.2929,4.4575,0.78917,1.3026,0.5363,0.85417
4.2503,5.3081,0.88579,1.6988,0.64196,1.2294,0.36521,0.60364,0.34501,0.54024,5.0417,7.9174,1.6559,3.2683,1.2829,1.8093,0.7125,1.0872,0.6034,0.96452,2.7552,3.2244,0.97133,1.5059,0.68315,1.0245,0.44628,0.5834,0.37723,0.60352,1.9555,2.8378,0.68966,1.2565,0.42405,0.80852,0.36461,0.49295,0.34493,0.51186,2.9442,4.3736,1.3572,2.6558,0.73133,1.2773,0.79965,1.1277,0.8031,1.2473,0.95971,1.5406,0.38368,0.71285,0.19871,0.35452,0.21188,0.28682,0.21133,0.33358,1.6173,2.3718,0.72204,1.3074,0.41734,0.69318,0.3619,0.44006,0.32888,0.48743,1.7286,2.4187,0.73374,1.1901,0.42766,0.79812,0.36265,0.46998,0.30994,0.48586,1.8159,2.5167,0.68741,1.2363,0.49899,0.96465,0.41175,0.5642,0.37761,0.57548,3.758,5.0412,1.5179,2.4709,0.91734,1.7509,0.69842,1.2279,0.65014,0.95757,2.2854,3.2922,0.85174,1.5818,0.55724,1.1758,0.35677,0.53578,0.35321,0.55338,2.6514,3.4759,0.73262,1.4964,0.56896,1.2469,0.38432,0.58102,0.35744,0.56747,6.0244,8.9393,2.56,3.7874,1.3482,2.4722,0.67669,1.0576,0.67462,1.0239,6.1234,9.5585,1.5312,3.1339,0.98783,2.4659,0.58652,1.0216,0.60016,0.87734
51.371,108.36,25.728,53.688,9.6903,33.073,6.6617,14.035,3.0687,3.6402,62.656,123.87,28.757,59.033,10.535,37.162,7.0456,17.341,2.6496,5.556,50.17,104.4,24.805,51.746,9.5542,32.834,6.8614,14.093,2.9393,3.727,40.972,86.724,20.159,44.451,7.8729,29.029,5.9905,12.172,2.7252,3.054,61.546,122.56,28.222,58.477,10.418,36.902,7.0076,17.119,2.6274,5.4067,18.424,40.702,9.1561,21.652,3.667,15.185,3.3598,6.65,1.3586,1.9602,37.501,81.594,18.35,41.417,7.1415,27.002,5.5101,11.324,2.6308,3.1444,34.35,75.08,16.734,38.228,6.6878,25.247,5.0908,10.776,2.558,3.2641,37.192,79.863,18.431,40.84,7.369,26.899,5.5955,11.325,2.4644,2.819,62.24,122.77,28.754,58.242,10.797,36.766,7.0264,17.113,2.4853,5.3418,41.673,88.73,20.665,44.972,8.0334,28.982,5.9453,11.964,2.6516,2.9544,46.017,99.202,23.536,50.248,9.198,32.198,6.607,13.641,3.0605,3.3676,64.367,123.21,28.639,58.449,10.817,36.918,7.0281,17.311,2.5541,5.4557,64.241,124.04,29.448,59.027,10.89,36.865,7.021,16.817,2.5272,5.2901
3.3083,4.3581,0.73949,1.4028,0.44315,0.90252,0.36936,0.61871,0.2673,0.5246,1.6717,3.3296,0.89881,1.8854,0.5654,1.2687,1.4368,1.4831,0.4948,0.86118,1.305,1.738,0.43282,0.77228,0.36696,0.71431,0.39598,0.53952,0.27676,0.48015,0.49894,1.0753,0.31385,0.60064,0.21745,0.48018,0.35244,0.39837,0.25875,0.4542,0.92048,1.2848,0.38001,0.94084,0.44256,0.85418,1.3892,1.6054,0.67893,1.0105,0.21088,0.44987,0.11973,0.30982,0.1225,0.27595,0.1959,0.29425,0.17132,0.28968,0.6224,0.84124,0.28588,0.43164,0.24414,0.41568,0.33054,0.42535,0.2188,0.38326,0.60664,1.0501,0.32292,0.54751,0.4311,0.54976,0.37234,0.45951,0.22007,0.36213,0.56562,1.0159,0.3841,0.77489,0.40619,0.66393,0.41097,0.53826,0.27724,0.46135,1.1179,2.1452,0.67032,1.241,0.83715,1.2943,1.4865,1.7373,0.58649,0.98968,1.3457,2.3575,0.55181,0.95542,0.48849,0.77633,0.37769,0.51524,0.26287,0.43645,1.5544,2.5934,0.586,1.0428,0.47246,0.76486,0.41475,0.60936,0.2857,0.50436,4.5778,7.592,1.3277,2.8075,0.90444,1.6467,1.6203,1.7041,0.48428,0.89272,6.2952,9.5418,1.4759,3.3053,0.85974,1.9771,0.90077,1.3707,0.45871,0.91749
2.2586,2.925,0.72405,1.1785,0.85258,1.3211,0.44089,0.63931,0.30894,0.71175,3.4376,4.6892,1.2227,2.0489,1.0193,1.6237,1.5024,1.4633,0.55634,1.4138,1.0022,1.7848,0.54729,1.1259,0.76019,1.3095,0.47185,0.65413,0.32581,0.82883,1.1395,1.4279,0.37879,0.86773,0.54161,0.8796,0.42449,0.53985,0.28749,0.76638,1.5961,1.9692,0.54865,1.1425,0.74494,1.2975,1.4474,1.6566,0.66541,1.4882,0.32551,0.48496,0.16911,0.30774,0.24786,0.33486,0.24084,0.29712,0.18203,0.4425,0.73017,1.0026,0.3337,0.60396,0.6709,0.79853,0.41962,0.5174,0.2988,0.72442,0.87457,1.1666,0.43109,0.63433,0.4845,0.89815,0.40686,0.60107,0.26928,0.70089,0.72684,1.2426,0.38764,0.76818,0.52685,1.0135,0.5192,0.66944,0.34935,0.85829,1.2763,2.2407,0.6204,1.4963,1.0567,1.8954,1.5234,1.7247,0.67269,1.4889,2.0109,3.1224,0.59896,1.1557,0.72212,1.3305,0.52005,0.66218,0.30522,0.80401,1.0609,2.0671,0.5481,1.0691,0.94287,1.3587,0.46351,0.72799,0.33779,0.88209,3.3247,4.9522,0.87988,2.0067,1.3892,1.9581,1.6833,1.6769,0.54869,1.4567,4.4901,5.2552,1.1899,1.9929,1.3493,1.9691,0.86029,1.1349,0.51823,1.3194
2.6887,3.417,0.46705,0.92215,0.43565,0.79633,0.47071,0.65684,0.30548,0.48495,2.3907,4.125,0.83371,1.697,0.43363,1.0392,2.092,1.7138,0.56573,0.88545,1.1366,1.439,0.38534,0.73632,0.4445,0.70185,0.52341,0.6623,0.30099,0.50958,0.62855,0.9914,0.28276,0.48231,0.25902,0.40819,0.43165,0.49996,0.28054,0.42404,0.77281,1.0311,0.58432,0.88544,0.31736,0.75974,1.9191,1.716,0.75012,1.1573,0.21937,0.40051,0.18335,0.26829,0.099496,0.22057,0.21433,0.26924,0.17653,0.30171,0.26415,0.63682,0.26794,0.49421,0.20223,0.40268,0.38088,0.42382,0.25686,0.42216,0.44721,0.92109,0.24719,0.53653,0.29646,0.55696,0.40286,0.45382,0.24507,0.38883,0.52323,0.87671,0.33522,0.63308,0.33838,0.6324,0.46512,0.5548,0.32586,0.47169,1.6139,2.0565,0.75312,1.4609,0.77576,1.2124,2.1432,1.8911,0.57789,0.90402,1.5356,1.694,0.44484,0.9123,0.43821,0.63352,0.46852,0.55402,0.3006,0.44834,1.3441,1.5697,0.37733,0.84673,0.48064,0.7149,0.52822,0.65891,0.2872,0.4859,4.8105,5.5265,0.97424,2.3238,0.82659,1.3888,2.2611,1.7977,0.5825,0.8958,5.7109,6.3344,0.8339,1.6649,0.75954,1.1694,1.1633,1.2734,0.48758,0.75238
